condition,location,price,title,url
novo,"s. Pravda, Oblast Veliko Tarnovo",1000.0,IPhone 12pro max,https://www.olx.bg/ad/iphone-12pro-max-CID632-ID8si01.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1399.0,NOV! Iphone 12 Mini 128GB Black / Blue / White Neverlock Garantsiya!,https://www.olx.bg/ad/nov-iphone-12-mini-128gb-black-blue-white-neverlock-garantsiya-CID632-ID8qubi.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1469.0,NOV! Iphone 12 64GB Blue / Green / White / Red Garantsiya!,https://www.olx.bg/ad/nov-iphone-12-64gb-blue-green-white-red-garantsiya-CID632-ID8rFDH.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1309.0,NOV! Iphone 12 Mini 64GB Black / Blue Neverlock Garantsiya!,https://www.olx.bg/ad/nov-iphone-12-mini-64gb-black-blue-neverlock-garantsiya-CID632-ID8quaO.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1299.0,Iphone 12 Mini Red 128GB Neverlock NOV! Garantsiya!,https://www.olx.bg/ad/iphone-12-mini-red-128gb-neverlock-nov-garantsiya-CID632-ID8rSkR.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",2199.0,NOV! Iphone 12 Pro Max 128GB Gold Neverlock 2g. Garantsiya!,https://www.olx.bg/ad/nov-iphone-12-pro-max-128gb-gold-neverlock-2g-garantsiya-CID632-ID8nqjc.html
novo,"Boyana, gr. Sofiya, Oblast Sofiya-grad",2149.0,NOV! Zapechatan! Iphone 12 Pro Max 128GB Silver Garantsiya 24 mesetsa,https://www.olx.bg/ad/nov-zapechatan-iphone-12-pro-max-128gb-silver-garantsiya-24-mesetsa-CID632-ID8siug.html
novo,"Mladost 4, gr. Sofiya, Oblast Sofiya-grad",2200.0,Nalichen!! Iphone 12 Pro max 128GB GOLD,https://www.olx.bg/ad/nalichen-iphone-12-pro-max-128gb-gold-CID632-ID8oTiK.html
novo,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",2180.0,"IPhone 12 Pro, 128GB",https://www.olx.bg/ad/iphone-12-pro-128gb-CID632-ID8pg0c.html
izpolzvano,"Razsadnika, gr. Sofiya, Oblast Sofiya-grad",2150.0,IPhone 12 pro 128 GB,https://www.olx.bg/ad/iphone-12-pro-128-gb-CID632-ID8sgRn.html
novo,"Mladost 3, gr. Sofiya, Oblast Sofiya-grad",2170.0,Iphone 12 pro 128 GB,https://www.olx.bg/ad/iphone-12-pro-128-gb-CID632-ID8siok.html
novo,"Iztok, gr. Sofiya, Oblast Sofiya-grad",2150.0,"Smartfon Apple iPhone 12 Pro, 128GB, 5G, Graphite, Unlocked",https://www.olx.bg/ad/smartfon-apple-iphone-12-pro-128gb-5g-graphite-unlocked-CID632-ID8qure.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",2089.0,Nov/iPhone 12 Pro-128GB-Graphite-24m.gar.Telenor,https://www.olx.bg/ad/nov-iphone-12-pro-128gb-graphite-24m-gar-telenor-CID632-ID8rEP6.html
novo,"Bratya Miladinovi, gr. Burgas, Oblast Burgas",2200.0,Iphone 12 pro gold,https://www.olx.bg/ad/iphone-12-pro-gold-CID632-ID8sjsz.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",2199.0,NOV! Iphone 12 Pro Max 128GB Gold Neverlock 2g. Garantsiya!,https://www.olx.bg/ad/nov-iphone-12-pro-max-128gb-gold-neverlock-2g-garantsiya-CID632-ID8nqjc.html
novo,"Boyana, gr. Sofiya, Oblast Sofiya-grad",2149.0,NOV! Zapechatan! Iphone 12 Pro Max 128GB Silver Garantsiya 24 mesetsa,https://www.olx.bg/ad/nov-zapechatan-iphone-12-pro-max-128gb-silver-garantsiya-24-mesetsa-CID632-ID8siug.html
novo,"Mladost 4, gr. Sofiya, Oblast Sofiya-grad",2200.0,Nalichen!! Iphone 12 Pro max 128GB GOLD,https://www.olx.bg/ad/nalichen-iphone-12-pro-max-128gb-gold-CID632-ID8oTiK.html
